CO_IES;NO;NE;CO;SUL;SE;CO_TURNO_ALUNO;CO_TURNO_MATUTINO;CO_TURNO_VESPERTINO;CO_TURNO_NOTURNO;CO_TURNO_INTEGRAL;CO_TURNO_N_INF;CO_ALUNO;CO_ALUNO_SITUACAO;CO_ALUNO_EVASAO;CO_ALUNO_FORMADO;NO_EVENTO;EVENTO;CO_ALUNO_CEN;CO_COR_RACA_ALUNO;IN_SEXO_ALUNO;NU_IDADE_ALUNO;IN_ALUNO_DEFICIENCIA;IN_DEF_AUDITIVA;IN_DEF_FISICA;IN_DEF_MENTAL;IN_DEF_MULTIPLA;IN_SURDEZ;IN_SURDOCEGUEIRA;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_ATIVIDADE_COMPLEMENTAR;IN_RESERVA_VAGAS;IN_ING_CONVENIO_PECG;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTROS;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;IN_ATIV_ESTAG_N_OBRIG_NAO_REM;IN_ATIV_EXTENSAO_NAO_REM;IN_ATIV_MONITORIA_NAO_REM;IN_ATIV_PESQUISA_NAO_REM;IN_ATIV_ESTAG_N_OBRIG_REM;IN_ATIV_EXTENSAO_REM;IN_ATIV_MONITORIA_REM;IN_ATIV_PESQUISA_REM;ANO_INGRESSO;ANO_BASE;TEMPO;IN_DEF_SUPERDOTACAO;IN_TGD_AUTISMO_INFANTIL;IN_TGD_SINDROME_ASPERGER;IN_TGD_SINDROME_RETT;IN_TGD_TRANSTOR_DESINTEGRATIVO;T1;T2;T3;T4;T5;T6;T7;T8;T9
571;0;0;0;1;0;3;0;0;1;0;0;400002322103;4;1;0;Evadido;1;1;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322105;4;1;0;Evadido;1;1;0;0;18;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322108;4;1;0;Evadido;1;1;0;0;18;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322114;4;1;0;Evadido;1;1;0;0;28;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322138;4;1;0;Evadido;1;1;0;0;19;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322152;4;1;0;Evadido;1;1;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322162;4;1;0;Evadido;1;1;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322164;4;1;0;Evadido;1;1;0;1;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322179;4;1;0;Evadido;1;1;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322188;4;1;0;Evadido;1;1;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322190;4;1;0;Evadido;1;1;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322193;4;1;0;Evadido;1;1;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322195;4;1;0;Evadido;1;1;1;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322203;4;1;0;Evadido;1;1;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322204;4;1;0;Evadido;1;1;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322206;4;1;0;Evadido;1;1;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
571;0;0;0;1;0;3;0;0;1;0;0;400002322211;4;1;0;Evadido;1;1;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
583;0;1;0;0;0;4;0;0;0;1;0;400002927776;4;1;0;Evadido;1;1;2;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
583;0;1;0;0;0;4;0;0;0;1;0;400002928414;4;1;0;Evadido;1;1;2;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400002993896;4;1;0;Evadido;1;1;9;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400003225474;4;1;0;Evadido;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
584;0;0;1;0;0;3;0;0;1;0;0;400003461385;4;1;0;Evadido;1;1;9;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400003674524;4;1;0;Evadido;1;1;9;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3;0;1;0;0;0;3;0;0;1;0;0;400004017192;4;1;0;Evadido;1;1;2;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400004180830;4;1;0;Evadido;1;1;9;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400004180844;4;1;0;Evadido;1;1;9;1;23;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400004180856;4;1;0;Evadido;1;1;9;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
575;0;0;0;0;1;1;1;0;0;0;0;400004180915;4;1;0;Evadido;1;1;9;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26;0;0;0;0;1;9;0;0;0;0;1;400004249687;4;1;0;Evadido;1;1;9;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26;0;0;0;0;1;9;0;0;0;0;1;400004259117;4;1;0;Evadido;1;1;9;1;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26;0;0;0;0;1;9;0;0;0;0;1;400004259121;4;1;0;Evadido;1;1;9;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26;0;0;0;0;1;9;0;0;0;0;1;400004330239;4;1;0;Evadido;1;1;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
55;0;0;0;0;1;9;0;0;0;0;1;400004503689;4;1;0;Evadido;1;1;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400004524662;4;1;0;Evadido;1;1;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;0;0;1;400004661174;4;1;0;Evadido;1;1;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;0;0;1;400004661198;4;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;0;0;1;400004661251;4;1;0;Evadido;1;1;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400004968137;4;1;0;Evadido;1;1;9;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26;0;0;0;0;1;9;0;0;0;0;1;400005197214;4;1;0;Evadido;1;1;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26;0;0;0;0;1;9;0;0;0;0;1;400005261945;4;1;0;Evadido;1;1;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26;0;0;0;0;1;9;0;0;0;0;1;400005488539;4;1;0;Evadido;1;1;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26;0;0;0;0;1;9;0;0;0;0;1;400005521297;4;1;0;Evadido;1;1;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3;0;1;0;0;0;3;0;0;1;0;0;400005598729;4;1;0;Evadido;1;1;3;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3;0;1;0;0;0;3;0;0;1;0;0;400005598858;4;1;0;Evadido;1;1;3;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3;0;1;0;0;0;3;0;0;1;0;0;400005598893;4;1;0;Evadido;1;1;3;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3;0;1;0;0;0;3;0;0;1;0;0;400005598949;4;1;0;Evadido;1;1;3;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400005626099;4;1;0;Evadido;1;1;1;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
579;0;1;0;0;0;1;1;0;0;0;0;400005627850;4;1;0;Evadido;1;1;9;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400005762493;4;1;0;Evadido;1;1;9;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400005766309;4;1;0;Evadido;1;1;9;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400005772943;4;1;0;Evadido;1;1;9;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
580;0;1;0;0;0;4;0;0;0;1;0;400005776503;4;1;0;Evadido;1;1;9;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2;0;0;1;0;0;4;0;0;0;1;0;400005800525;4;1;0;Evadido;1;1;9;1;23;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2;0;0;1;0;0;4;0;0;0;1;0;400005801939;4;1;0;Evadido;1;1;9;0;23;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005884295;4;1;0;Evadido;1;1;9;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26;0;0;0;0;1;9;0;0;0;0;1;400005896644;4;1;0;Evadido;1;1;0;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005904909;4;1;0;Evadido;1;1;9;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005905090;4;1;0;Evadido;1;1;0;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005905630;4;1;0;Evadido;1;1;9;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005905804;4;1;0;Evadido;1;1;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005906072;4;1;0;Evadido;1;1;9;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005906256;4;1;0;Evadido;1;1;9;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005906301;4;1;0;Evadido;1;1;9;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005906302;4;1;0;Evadido;1;1;9;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005906325;4;1;0;Evadido;1;1;9;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005906359;4;1;0;Evadido;1;1;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005906633;4;1;0;Evadido;1;1;9;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26;0;0;0;0;1;9;0;0;0;0;1;400005906901;4;1;0;Evadido;1;1;3;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
26;0;0;0;0;1;9;0;0;0;0;1;400005906953;4;1;0;Evadido;1;1;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005906980;4;1;0;Evadido;1;1;9;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
547;0;0;0;0;1;9;0;0;0;0;1;400005907146;4;1;0;Evadido;1;1;3;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
583;0;1;0;0;0;4;0;0;0;1;0;400005981533;4;1;0;Evadido;1;1;2;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
584;0;0;1;0;0;3;0;0;1;0;0;400006142060;4;1;0;Evadido;1;1;9;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
584;0;0;1;0;0;3;0;0;1;0;0;400006142069;4;1;0;Evadido;1;1;9;0;24;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006249945;4;1;0;Evadido;1;1;0;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006250539;4;1;0;Evadido;1;1;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006251111;4;1;0;Evadido;1;1;0;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006252611;4;1;0;Evadido;1;1;0;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006252829;4;1;0;Evadido;1;1;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006258947;4;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006305321;4;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006306448;4;1;0;Evadido;1;1;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006307134;4;1;0;Evadido;1;1;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006307559;4;1;0;Evadido;1;1;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006308111;4;1;0;Evadido;1;1;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400006308285;4;1;0;Evadido;1;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2009;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
