CO_IES;CO_CATEGORIA_ADMINISTRATIVA;CO_ORGANIZACAO_ACADEMICA;TP_TURNO;CO_GRAU_ACADEMICO;CO_ALUNO;TP_SITUACAO;TP_COR_RACA;TP_SEXO;NU_ANO_NASCIMENTO;NU_MES_NASCIMENTO;NU_DIA_NASCIMENTO;IDADE;CO_NACIONALIDADE;CO_PAIS_ORIGEM;TP_DEFICIENCIA;IN_DEFICIENCIA_AUDITIVA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_INTELECTUAL;IN_DEFICIENCIA_MULTIPLA;IN_DEFICIENCIA_SURDEZ;IN_DEFICIENCIA_SURDOCEGUEIRA;IN_DEFICIENCIA_BAIXA_VISAO;IN_DEFICIENCIA_CEGUEIRA;DT_INGRESSO_CURSO;IN_ATIVIDADE_EXTRACURRICULAR;IN_RESERVA_VAGAS;IN_FINANCIAMENTO_ESTUDANTIL;IN_INGRESSO_VESTIBULAR;IN_INGRESSO_ENEM;IN_INGRESSO_OUTRO_TIPO_SELECAO;IN_INGRESSO_CONVENIO_PECG;IN_INGRESSO_OUTRA_FORMA;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTRA;IN_FIN_REEMB_FIES;IN_FIN_REEMB_ESTADUAL;IN_FIN_REEMB_MUNICIPAL;IN_FIN_REEMB_PROG_IES;IN_FIN_REEMB_ENT_EXTERNA;IN_FIN_REEMB_OUTRA;IN_FIN_NAOREEMB_PROUNI_INTEGR;IN_FIN_NAOREEMB_PROUNI_PARCIAL;IN_FIN_NAOREEMB_ESTADUAL;IN_FIN_NAOREEMB_MUNICIPAL;IN_FIN_NAOREEMB_PROG_IES;IN_FIN_NAOREEMB_ENT_EXTERNA;IN_FIN_NAOREEMB_OUTRA;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;IN_COMPLEMENTAR_ESTAGIO;IN_COMPLEMENTAR_EXTENSAO;IN_COMPLEMENTAR_MONITORIA;IN_COMPLEMENTAR_PESQUISA;IN_BOLSA_ESTAGIO;IN_BOLSA_EXTENSAO;IN_BOLSA_MONITORIA;IN_BOLSA_PESQUISA;IN_MATRICULA;IN_CONCLUINTE;IN_INGRESSO_TOTAL;IN_INGRESSO_PROCESSO_SELETIVO;IN_OUTRAS_FORMAS;ANO_INGRESSO;ANO_BASE;TEMPO;TP_ESCOLA_CONCLUSAO_ENS_MEDIO;IN_DEFICIENCIA_SUPERDOTACAO;IN_TGD_AUTISMO_INFANTIL;IN_TGD_SINDROME_ASPERGER;IN_TGD_SINDROME_RETT;IN_TGD_TRANSTOR_DESINTEGRATIVO;IN_ALUNO_PARFOR;TP_SEMESTRE_CONCLUSAO;IN_INGRESSO_AVALIACAO_SERIADA;IN_INGRESSO_TRANSF_EXOFFICIO;IN_INGRESSO_DECISAO_JUDICIAL;IN_INGRESSO_VAGA_NOVA;IN_INGRESSO_SELECAO_SIMPLIFICA;IN_INGRESSO_VAGA_REMANESC;IN_INGRESSO_VAGA_PROG_ESPECIAL;TP_SEMESTRE_REFERENCIA;IN_MOBILIDADE_ACADEMICA;CO_PAIS_DESTINO;CO_MOBILIDADE_ACADEMICA;CO_MOBILIDADE_ACADEMICA_INTERN;CO_IES_DESTINO;QT_CARGA_HORARIA_TOTAL;QT_CARGA_HORARIA_INTEG;IN_INGRESSO_EGRESSO
582;1;1;3;1;400010663104;6;4;2;1992;8;23;25;1;76;0;;;;;;;;;01/07/2010;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;1;0;1;0;0;;0;;1;1;0;;;2010;2017;8;1;;;;;;;;1;0;0;0;0;0;0;1;0;;;;;3000;3159;0
582;1;1;3;1;400011443669;2;1;1;1979;6;26;38;1;76;0;;;;;;;;;01/01/2017;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;1;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;570;0
582;1;1;3;1;400011644821;2;1;2;1993;8;31;24;1;76;0;;;;;;;;;01/07/2017;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;2;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;0;0
582;1;1;3;1;400011956023;2;1;1;1984;5;11;33;1;76;0;;;;;;;;;01/01/2011;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;0;1;0;0;;;2011;2017;7;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3000;2505;0
582;1;1;3;1;400011956136;4;1;1;1976;6;4;41;1;76;0;;;;;;;;;01/01/2017;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3180;0;0
582;1;1;3;1;400011956380;4;1;1;1984;8;28;33;1;76;0;;;;;;;;;01/07/2011;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3180;1110;0
582;1;1;3;1;400011961158;4;1;1;1988;9;4;29;1;76;0;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;1;0;1;;;;;;3180;0;0
582;1;1;3;1;400011962154;6;1;1;1993;5;21;24;1;76;0;;;;;;;;;01/07/2011;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;1;0;1;1;0;1;0;0;;1;1;1;0;;;2011;2017;7;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;3129;0
582;1;1;3;1;400011963756;2;1;2;1981;5;21;36;1;76;0;;;;;;;;;01/07/2011;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2011;2017;7;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3000;1560;0
582;1;1;3;1;400011963757;2;1;1;1983;3;12;34;1;76;0;;;;;;;;;01/07/2011;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2011;2017;7;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;1110;0
582;1;1;3;1;400011963900;6;3;1;1992;5;25;25;1;76;0;;;;;;;;;01/07/2012;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;1;1;0;0;0;0;;;;1;1;0;;;2012;2017;6;1;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;3000;3131;0
582;1;1;3;1;400011964290;2;1;1;1987;8;10;30;1;76;0;;;;;;;;;01/07/2015;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;390;0
582;1;1;3;1;400011964294;2;2;1;1983;11;23;34;1;76;0;;;;;;;;;01/01/2011;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;0;1;0;0;;;2011;2017;7;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;1920;0
582;1;1;3;1;400011964561;3;1;1;1991;1;16;26;1;76;0;;;;;;;;;01/01/2017;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;1;;;2017;2017;1;2;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3180;0;0
582;1;1;3;1;400012013161;3;3;2;1992;6;16;25;1;76;0;;;;;;;;;01/07/2017;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3180;0;0
582;1;1;3;1;400012098033;3;1;2;1980;11;30;37;1;76;0;;;;;;;;;01/07/2014;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3180;270;0
582;1;1;3;1;400012181544;2;2;1;1993;12;25;24;1;76;0;;;;;;;;;01/01/2017;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;1;1;0;0;0;0;0;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3180;210;0
582;1;1;3;1;400013990333;2;0;2;1994;6;13;23;1;76;0;;;;;;;;;01/01/2015;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;1;0;0;0;0;0;2;0;;;;;3180;1650;0
582;1;1;3;1;400014021962;2;1;1;1994;11;14;23;1;76;0;;;;;;;;;01/07/2016;1;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;630;0
582;1;1;3;1;400014105247;2;1;2;1983;8;19;34;1;76;0;;;;;;;;;01/01/2016;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;120;0
582;1;1;3;1;400014156968;6;4;2;1987;10;7;30;1;76;0;;;;;;;;;01/07/2012;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;1;;0;;0;1;1;0;;;2012;2017;6;2;;;;;;;;0;0;0;0;0;1;0;1;0;;;;;3000;3170;0
582;1;1;3;1;400014547698;4;1;1;1967;8;27;50;1;76;0;;;;;;;;;01/07/2012;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2012;2017;6;1;;;;;;;;0;0;0;0;0;1;0;1;;;;;;3180;660;0
582;1;1;3;1;400014570405;4;1;1;1994;5;9;23;1;76;0;;;;;;;;;01/07/2014;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3180;420;0
582;1;1;3;1;400014570893;6;1;2;1992;9;29;25;1;76;0;;;;;;;;;01/07/2012;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;1;1;;0;1;0;1;1;0;;;2012;2017;6;1;;;;;;;;0;0;0;0;0;0;0;1;0;;;;;3000;3065;0
582;1;1;3;1;400014571091;3;1;2;1984;4;24;33;1;76;0;;;;;;;;;01/07/2012;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2012;2017;6;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3180;1200;0
582;1;1;3;1;400014571513;2;1;1;1994;11;28;23;1;76;0;;;;;;;;;01/07/2012;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;0;1;0;0;;;2012;2017;6;2;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3180;1530;0
582;1;1;3;1;400014572123;4;1;2;1994;6;16;23;1;76;0;;;;;;;;;01/01/2017;0;1;;0;1;;0;;0;0;0;0;1;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;;;;;;3180;0;0
582;1;1;3;1;400014572199;6;1;1;1992;1;6;25;1;76;0;;;;;;;;;01/07/2012;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;1;0;1;1;1;;0;0;1;1;1;0;;;2012;2017;6;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;3168;0
582;1;1;3;1;400014572269;2;2;2;1990;11;2;27;1;76;0;;;;;;;;;01/07/2013;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;450;0
582;1;1;3;1;400014572302;3;1;2;1994;12;21;23;1;76;0;;;;;;;;;01/07/2017;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3180;0;0
582;1;1;3;1;400014666997;2;1;1;1993;7;13;24;1;76;0;;;;;;;;;01/07/2014;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;390;0
582;1;1;3;1;400015852524;2;1;2;1983;4;28;34;1;76;0;;;;;;;;;01/07/2013;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;240;0
582;1;1;3;1;400015857123;3;1;2;1987;2;12;30;1;76;0;;;;;;;;;01/07/2013;0;1;;1;0;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3180;540;0
582;1;1;3;1;400015857373;2;3;2;1994;5;15;23;1;76;0;;;;;;;;;01/07/2013;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;1;;0;;0;1;0;0;;;2013;2017;5;2;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;2025;0
582;1;1;3;1;400015857716;2;1;2;1991;10;7;26;1;76;0;;;;;;;;;01/07/2013;1;1;;1;0;;0;;0;0;1;0;0;;;;;;;;;;;;;;1;1;0;0;0;0;1;0;1;0;1;;0;;1;1;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;2220;0
582;1;1;3;1;400015858773;2;1;1;1995;11;9;22;1;76;0;;;;;;;;;01/07/2013;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;1;1;;1;1;0;1;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;2400;0
582;1;1;3;1;400015859445;2;1;1;1996;3;12;21;1;76;0;;;;;;;;;01/07/2013;1;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;2070;0
582;1;1;3;1;400015859499;4;1;2;1974;11;9;43;1;76;1;0;0;0;0;0;0;1;0;01/01/2017;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;1;;;2017;2017;1;2;0;0;0;0;0;;;0;0;0;0;0;1;0;2;;;;;;3180;0;0
582;1;1;3;1;400015859505;2;1;2;1965;9;12;52;1;76;0;;;;;;;;;01/07/2013;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;1770;0
582;1;1;3;1;400015859534;2;1;1;1974;2;23;43;1;76;0;;;;;;;;;01/07/2013;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3000;1935;0
582;1;1;3;1;400015859616;2;1;1;1996;1;8;21;1;76;0;;;;;;;;;01/07/2013;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;1;;0;;0;1;0;0;;;2013;2017;5;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;2205;0
582;1;1;3;1;400017522671;4;1;2;1995;7;24;22;1;76;0;;;;;;;;;01/07/2014;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;1;;0;;0;0;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3180;1020;0
582;1;1;3;1;400017522810;2;1;2;1983;5;14;34;1;76;0;;;;;;;;;01/07/2014;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;750;0
582;1;1;3;1;400017522840;2;1;1;1995;9;28;22;1;76;0;;;;;;;;;01/07/2015;1;1;;1;0;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;1;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;1290;0
582;1;1;3;1;400017522888;2;1;2;1995;5;19;22;1;76;0;;;;;;;;;01/07/2014;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;1;1;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;2085;0
582;1;1;3;1;400017522987;3;1;1;1974;10;9;43;1;76;0;;;;;;;;;01/07/2014;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3000;1290;0
582;1;1;3;1;400017523059;2;1;2;1991;1;20;26;1;76;0;;;;;;;;;01/07/2014;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;1;;0;;0;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;690;0
582;1;1;3;1;400017523078;2;1;1;1991;3;6;26;1;76;0;;;;;;;;;01/07/2014;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;1620;0
582;1;1;3;1;400017524369;2;2;1;1977;8;12;40;1;76;0;;;;;;;;;01/07/2014;0;1;;1;0;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;390;0
582;1;1;3;1;400017524389;2;3;1;1996;10;29;21;1;76;0;;;;;;;;;01/07/2014;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;0;0;0;1;0;1;;0;;0;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;1320;0
582;1;1;3;1;400017524580;4;1;2;1989;1;2;28;1;76;0;;;;;;;;;01/07/2014;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3180;360;0
582;1;1;3;1;400017524619;3;1;1;1991;9;30;26;1;76;0;;;;;;;;;01/01/2017;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3180;360;0
582;1;1;3;1;400017524696;2;1;2;1996;8;9;21;1;76;0;;;;;;;;;01/07/2014;1;1;;1;0;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;0;1;0;1;;0;;0;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;1140;0
582;1;1;3;1;400017525137;2;1;1;1978;4;13;39;1;76;0;;;;;;;;;01/01/2014;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;0;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;2400;0
582;1;1;3;1;400017525238;2;1;1;1986;11;7;31;1;76;0;;;;;;;;;01/07/2016;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;510;0
582;1;1;3;1;400018253589;2;1;2;1973;1;16;44;1;76;0;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;150;0
582;1;1;3;1;400019102405;2;3;2;1996;8;7;21;1;76;0;;;;;;;;;01/01/2017;0;1;;0;1;;0;;0;0;0;0;1;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;2;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3180;600;0
582;1;1;3;1;400019840089;2;2;2;1981;3;13;36;3;332;0;;;;;;;;;01/07/2017;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;360;0
582;1;1;3;1;400020016934;2;1;1;1977;6;14;40;1;76;0;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;570;0
582;1;1;3;1;400020017662;4;1;2;1995;9;16;22;1;76;0;;;;;;;;;01/07/2016;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3180;0;0
582;1;1;3;1;400020018033;2;1;1;1986;1;17;31;1;76;0;;;;;;;;;01/01/2015;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;0;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;1080;0
582;1;1;3;1;400020018113;2;3;1;1996;9;3;21;1;76;0;;;;;;;;;01/07/2015;1;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;0;0;1;0;;;1;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;1080;0
582;1;1;3;1;400020018164;2;1;2;1996;12;16;21;2;76;0;;;;;;;;;01/07/2015;1;1;;1;0;;0;;0;0;1;1;0;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;1;;;;0;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;960;0
582;1;1;3;1;400020019371;4;1;2;1997;2;2;20;1;76;0;;;;;;;;;01/07/2015;0;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3180;210;0
582;1;1;3;1;400020019456;2;3;1;1994;7;24;23;1;76;0;;;;;;;;;01/01/2017;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;1;1;0;0;0;0;0;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3180;510;0
582;1;1;3;1;400020027256;3;2;1;1986;11;10;31;1;76;0;;;;;;;;;01/07/2015;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3180;0;0
582;1;1;3;1;400020027380;2;1;1;1998;4;9;19;1;76;0;;;;;;;;;01/07/2015;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;1;0;;0;1;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;1140;0
582;1;1;3;1;400020030655;2;1;1;1971;11;29;46;1;76;0;;;;;;;;;01/07/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3180;1860;0
582;1;1;3;1;400020030801;2;1;1;1987;5;10;30;1;76;0;;;;;;;;;01/07/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;300;0
582;1;1;3;1;400020030897;2;1;2;1996;9;6;21;1;76;0;;;;;;;;;01/07/2015;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;1;0;1;0;1;;0;;0;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;930;0
582;1;1;3;1;400020030930;5;1;1;1993;3;21;24;1;76;0;;;;;;;;;01/07/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3180;420;0
582;1;1;3;1;400020107808;2;2;1;1997;4;20;20;1;76;0;;;;;;;;;01/07/2016;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;1;0;0;1;0;0;0;0;1;0;0;;0;;;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;510;0
582;1;1;3;1;400022322699;4;3;1;1999;1;8;18;1;76;0;;;;;;;;;01/07/2016;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3180;0;0
582;1;1;3;1;400022322722;2;1;1;1998;6;12;19;1;76;0;;;;;;;;;01/07/2016;1;0;;1;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;1;;0;;1;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;750;0
582;1;1;3;1;400022323130;4;1;2;1991;1;14;26;1;76;0;;;;;;;;;01/07/2016;0;1;;0;1;;0;;0;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3180;0;0
582;1;1;3;1;400022335081;2;1;1;1992;8;16;25;1;76;0;;;;;;;;;01/07/2016;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;570;0
582;1;1;3;1;400022335231;2;1;2;1995;5;1;22;1;76;0;;;;;;;;;01/07/2016;1;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;0;0;1;0;;;1;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3180;480;0
